q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff,model
0.0,33,"(14, 14)",0.1,0.0001,classic,1,synchronous,hebb,-0.9192949907235622,0.12131935231370548,0.05894403215831799,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85dd00>
0.0,33,"(14, 14)",0.1,0.0001,classic,1,synchronous,turkey,-1.0,0.0,0.0560064935064936,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85dd90>
0.0,33,"(14, 14)",0.1,0.0001,classic,1,synchronous,local,-0.6128633271490413,0.06080766136441239,0.05716604823747694,-1.0816326530612244,<HopfieldModel.HopfieldModelnD object at 0x7f083d85de20>
0.0,33,"(14, 14)",0.1,0.0001,classic,1,asynchronous,hebb,-0.8948670377241805,0.2121248180916692,0.060722016079158975,-4.500000000000014,<HopfieldModel.HopfieldModelnD object at 0x7f083d85dfd0>
0.0,33,"(14, 14)",0.1,0.0001,classic,1,asynchronous,turkey,-1.0,0.0,0.05589053803339525,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85df40>
0.0,33,"(14, 14)",0.1,0.0001,classic,1,asynchronous,local,-0.4718614718614719,0.05700964589482505,0.054112554112554154,-4.0306122448979576,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e060>
0.0,33,"(14, 14)",0.1,0.0001,logarithmic,1,montecarlo,hebb,-0.870748299319728,0.21763392208226381,0.052721088435374215,-9.061224489795904,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e180>
0.0,33,"(14, 14)",0.1,0.0001,logarithmic,1,montecarlo,turkey,-1.0,0.0,0.056083797155225865,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e0f0>
0.0,33,"(14, 14)",0.1,0.0001,logarithmic,1,montecarlo,local,-0.007421150278293135,0.08160453780188837,0.05855751391465689,-1.0204081632653057,<HopfieldModel.HopfieldModelnD object at 0x7f083d8cce60>
0.0,33,"(14, 14)",0.1,0.0001,logarithmic,1,synchronous,hebb,-0.9242424242424242,0.11365645029224632,0.05739795918367356,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e210>
0.0,33,"(14, 14)",0.1,0.0001,logarithmic,1,synchronous,turkey,-1.0,0.0,0.05631570810142248,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e2a0>
0.0,33,"(14, 14)",0.1,0.0001,logarithmic,1,synchronous,local,-0.5989486703772418,0.05813069906487739,0.05817099567099582,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e330>
0.0,33,"(14, 14)",0.1,0.0001,logarithmic,1,asynchronous,hebb,-0.9415584415584416,0.10455386363701838,0.05774582560296854,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e4e0>
0.0,33,"(14, 14)",0.1,0.0001,logarithmic,1,asynchronous,turkey,-1.0,0.0,0.056083797155225795,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e450>
0.0,33,"(14, 14)",0.1,0.0001,logarithmic,1,asynchronous,local,-0.4635126777983921,0.06463546634658085,0.05426716141001866,-2.989795918367348,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e690>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,exponential,1,montecarlo,hebb,-0.9965986394557823,0.004810250212153391,0.0272108843537415,2.0714285714285268,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e570>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,exponential,1,montecarlo,turkey,-0.9965986394557823,0.004810250212153391,0.02040816326530612,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e600>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,exponential,1,montecarlo,local,0.047619047619047616,0.06141316355533261,0.054421768707483,1.4183673469387754,<HopfieldModel.HopfieldModelnD object at 0x7f083d85eb10>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,exponential,1,synchronous,hebb,-1.0,0.0,0.12244897959183675,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e720>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,exponential,1,synchronous,turkey,-1.0,0.0,0.02040816326530612,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e7b0>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,exponential,1,synchronous,local,-0.7653061224489797,0.03332639105827453,0.06802721088435375,0.15306122448979576,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e840>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,exponential,1,asynchronous,hebb,-0.9965986394557823,0.004810250212153391,0.047619047619047616,2.0102040816326365,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e8d0>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,exponential,1,asynchronous,turkey,-0.9931972789115647,0.00962050042430678,0.06122448979591836,3.8912187948898946,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e960>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,exponential,1,asynchronous,local,-0.7823129251700681,0.04275443908155284,0.05442176870748299,-0.1020408163265305,<HopfieldModel.HopfieldModelnD object at 0x7f083d85e9f0>
0.1111111111111111,3,"(14, 14)",0.1,0.0001,classic,1,montecarlo,hebb,-1.0,0.0,0.06122448979591836,0.0,<HopfieldModel.HopfieldModelnD object at 0x7f083d85ea80>
