q,n_patterns,dim,temperature,alpha,schedule,R,update_method,learning_rule,avg_overlap,std_overlap,interference,energy_diff
0.75,10,"(28, 28)",1.2091355875609793,0.005623413251903491,exponential,4,montecarlo,local,-0.0061224489795918356,0.052593107774904696,0.6093537414965984,115.99489795918367
0.75,10,"(28, 28)",1.2091355875609793,0.005623413251903491,classic,4,montecarlo,local,0.010969387755102042,0.03947163137577699,0.6093537414965984,119.15306122448979
0.75,10,"(28, 28)",1.2091355875609793,0.005623413251903491,logarithmic,4,montecarlo,local,-0.015816326530612247,0.03504845815427673,0.6093537414965984,119.70408163265306
0.75,10,"(28, 28)",1.2091355875609793,0.01,exponential,4,montecarlo,local,0.013265306122448977,0.07144496896332703,0.6093537414965984,112.87244897959184
0.75,10,"(28, 28)",1.2091355875609793,0.01,classic,4,montecarlo,local,-0.016071428571428573,0.062132405039037615,0.6093537414965984,119.66836734693877
0.75,10,"(28, 28)",1.2091355875609793,0.01,logarithmic,4,montecarlo,local,0.022448979591836737,0.07065727890357423,0.6093537414965984,116.3469387755102
0.75,10,"(28, 28)",1.2091355875609793,0.01778279410038923,exponential,4,montecarlo,local,-0.10229591836734693,0.34001082941447175,0.6093537414965984,17.816326530612244
0.75,10,"(28, 28)",1.2091355875609793,0.01778279410038923,classic,4,montecarlo,local,-0.016326530612244903,0.14373455044370384,0.6093537414965984,97.95408163265306
0.75,10,"(28, 28)",1.2091355875609793,0.01778279410038923,logarithmic,4,montecarlo,local,-0.01326530612244898,0.03341349863272029,0.6093537414965984,117.11734693877551
0.75,10,"(28, 28)",1.2091355875609793,0.03162277660168379,exponential,4,montecarlo,local,0.01607142857142858,0.3740600638704394,0.6093537414965984,-13.21938775510202
0.75,10,"(28, 28)",1.2091355875609793,0.03162277660168379,classic,4,montecarlo,local,-0.12346938775510204,0.30132119182261213,0.6093537414965984,52.7908163265306
0.75,10,"(28, 28)",1.2091355875609793,0.03162277660168379,logarithmic,4,montecarlo,local,-0.007908163265306122,0.055263015997224926,0.6093537414965984,119.08673469387755
0.75,10,"(28, 28)",1.2091355875609793,0.05623413251903491,exponential,4,montecarlo,local,-0.061479591836734696,0.38047073270684123,0.6093537414965984,0.8010204081632679
0.75,10,"(28, 28)",1.2091355875609793,0.05623413251903491,classic,4,montecarlo,local,-0.1693877551020408,0.4434686129392068,0.6093537414965984,17.127551020408163
0.75,10,"(28, 28)",1.2091355875609793,0.05623413251903491,logarithmic,4,montecarlo,local,0.015561224489795916,0.04809806746770027,0.6093537414965984,118.0
0.75,10,"(28, 28)",1.2091355875609793,0.1,exponential,4,montecarlo,local,0.21122448979591835,0.40143011474755985,0.6093537414965984,-14.275510204081627
0.75,10,"(28, 28)",1.2091355875609793,0.1,classic,4,montecarlo,local,-0.046428571428571444,0.3213593219864204,0.6093537414965984,1.2295918367346843
0.75,10,"(28, 28)",1.2091355875609793,0.1,logarithmic,4,montecarlo,local,-3.4694469519536144e-19,0.015600902909612914,0.6093537414965984,117.58673469387755
0.75,10,"(28, 28)",1.7242441206241075,1e-07,exponential,4,montecarlo,local,0.016071428571428573,0.037126769615388515,0.6093537414965984,118.67346938775509
0.75,10,"(28, 28)",1.7242441206241075,1e-07,classic,4,montecarlo,local,-0.026785714285714284,0.031227865963933416,0.6093537414965984,119.35204081632652
0.75,10,"(28, 28)",1.7242441206241075,1e-07,logarithmic,4,montecarlo,local,-0.0038265306122448996,0.03546285401647409,0.6093537414965984,121.78571428571428
0.75,10,"(28, 28)",1.7242441206241075,1.7782794100389227e-07,exponential,4,montecarlo,local,0.009948979591836736,0.041722248780660005,0.6093537414965984,120.24489795918367
0.75,10,"(28, 28)",1.7242441206241075,1.7782794100389227e-07,classic,4,montecarlo,local,-0.013520408163265307,0.029487191820620283,0.6093537414965984,119.00510204081633
0.75,10,"(28, 28)",1.7242441206241075,1.7782794100389227e-07,logarithmic,4,montecarlo,local,0.0002551020408163268,0.025445069908999775,0.6093537414965984,115.65816326530611
0.75,10,"(28, 28)",1.7242441206241075,3.162277660168379e-07,exponential,4,montecarlo,local,0.010459183673469388,0.04145624013218689,0.6093537414965984,117.87244897959184
0.75,10,"(28, 28)",1.7242441206241075,3.162277660168379e-07,classic,4,montecarlo,local,-0.00892857142857143,0.04742771632409103,0.6093537414965984,118.0408163265306
0.75,10,"(28, 28)",1.7242441206241075,3.162277660168379e-07,logarithmic,4,montecarlo,local,0.0071428571428571435,0.041618394917414515,0.6093537414965984,117.73979591836735
0.75,10,"(28, 28)",1.7242441206241075,5.62341325190349e-07,exponential,4,montecarlo,local,-0.0076530612244897975,0.05667630235509721,0.6093537414965984,118.38775510204081
0.75,10,"(28, 28)",1.7242441206241075,5.62341325190349e-07,classic,4,montecarlo,local,0.033163265306122444,0.053801740108016596,0.6093537414965984,118.42857142857142
0.75,10,"(28, 28)",1.7242441206241075,5.62341325190349e-07,logarithmic,4,montecarlo,local,-0.004846938775510205,0.04098260137131792,0.6093537414965984,120.27551020408163
0.75,10,"(28, 28)",1.7242441206241075,1e-06,exponential,4,montecarlo,local,-0.00025510204081632785,0.030664283999513705,0.6093537414965984,118.10204081632652
0.75,10,"(28, 28)",1.7242441206241075,1e-06,classic,4,montecarlo,local,0.004336734693877553,0.051503453137932365,0.6093537414965984,117.90816326530611
0.75,10,"(28, 28)",1.7242441206241075,1e-06,logarithmic,4,montecarlo,local,0.010459183673469385,0.034404745091309724,0.6093537414965984,119.31122448979592
0.75,10,"(28, 28)",1.7242441206241075,1.778279410038923e-06,exponential,4,montecarlo,local,-0.0022959183673469394,0.04000224509526173,0.6093537414965984,121.02551020408163
0.75,10,"(28, 28)",1.7242441206241075,1.778279410038923e-06,classic,4,montecarlo,local,0.011224489795918367,0.04167152546986279,0.6093537414965984,121.73469387755101
0.75,10,"(28, 28)",1.7242441206241075,1.778279410038923e-06,logarithmic,4,montecarlo,local,0.003571428571428574,0.029402101090252878,0.6093537414965984,118.55102040816325
0.75,10,"(28, 28)",1.7242441206241075,3.162277660168379e-06,exponential,4,montecarlo,local,-0.008418367346938776,0.030634558194438354,0.6093537414965984,120.77551020408163
0.75,10,"(28, 28)",1.7242441206241075,3.162277660168379e-06,classic,4,montecarlo,local,0.023214285714285708,0.03557644683419222,0.6093537414965984,120.46428571428571
0.75,10,"(28, 28)",1.7242441206241075,3.162277660168379e-06,logarithmic,4,montecarlo,local,-0.01020408163265306,0.023296836850675254,0.6093537414965984,120.0561224489796
0.75,10,"(28, 28)",1.7242441206241075,5.623413251903491e-06,exponential,4,montecarlo,local,-0.016326530612244896,0.036670862910339615,0.6093537414965984,117.43367346938776
0.75,10,"(28, 28)",1.7242441206241075,5.623413251903491e-06,classic,4,montecarlo,local,-0.020918367346938777,0.04390127502918154,0.6093537414965984,121.66836734693877
0.75,10,"(28, 28)",1.7242441206241075,5.623413251903491e-06,logarithmic,4,montecarlo,local,0.0017857142857142852,0.039586872453342845,0.6093537414965984,121.64285714285714
0.75,10,"(28, 28)",1.7242441206241075,1e-05,exponential,4,montecarlo,local,0.02346938775510204,0.039053114761754305,0.6093537414965984,118.67857142857142
0.75,10,"(28, 28)",1.7242441206241075,1e-05,classic,4,montecarlo,local,-0.005102040816326533,0.04196409186730242,0.6093537414965984,119.86224489795917
0.75,10,"(28, 28)",1.7242441206241075,1e-05,logarithmic,4,montecarlo,local,0.006377551020408162,0.044744781606904316,0.6093537414965984,117.8265306122449
0.75,10,"(28, 28)",1.7242441206241075,1.778279410038923e-05,exponential,4,montecarlo,local,0.00816326530612245,0.04138318112631359,0.6093537414965984,118.8469387755102
0.75,10,"(28, 28)",1.7242441206241075,1.778279410038923e-05,classic,4,montecarlo,local,0.01913265306122449,0.03580982120118224,0.6093537414965984,119.41836734693877
0.75,10,"(28, 28)",1.7242441206241075,1.778279410038923e-05,logarithmic,4,montecarlo,local,0.004591836734693878,0.024222607082590244,0.6093537414965984,120.3265306122449
0.75,10,"(28, 28)",1.7242441206241075,3.1622776601683795e-05,exponential,4,montecarlo,local,-0.006122448979591836,0.031164240926684596,0.6093537414965984,118.19897959183673
0.75,10,"(28, 28)",1.7242441206241075,3.1622776601683795e-05,classic,4,montecarlo,local,-0.010969387755102042,0.03890703392228374,0.6093537414965984,119.80102040816325
0.75,10,"(28, 28)",1.7242441206241075,3.1622776601683795e-05,logarithmic,4,montecarlo,local,-0.011479591836734696,0.04012893759686469,0.6093537414965984,119.99489795918367
0.75,10,"(28, 28)",1.7242441206241075,5.623413251903491e-05,exponential,4,montecarlo,local,-0.025,0.03795452023142304,0.6093537414965984,118.02551020408163
0.75,10,"(28, 28)",1.7242441206241075,5.623413251903491e-05,classic,4,montecarlo,local,0.005102040816326531,0.023408305606029512,0.6093537414965984,116.26020408163265
0.75,10,"(28, 28)",1.7242441206241075,5.623413251903491e-05,logarithmic,4,montecarlo,local,-0.010459183673469387,0.03148108024133198,0.6093537414965984,118.30102040816325
0.75,10,"(28, 28)",1.7242441206241075,0.0001,exponential,4,montecarlo,local,0.017091836734693874,0.02221146382759208,0.6093537414965984,121.08163265306122
0.75,10,"(28, 28)",1.7242441206241075,0.0001,classic,4,montecarlo,local,-0.005357142857142856,0.040213177516590766,0.6093537414965984,118.0
0.75,10,"(28, 28)",1.7242441206241075,0.0001,logarithmic,4,montecarlo,local,-0.021173469387755103,0.02287541407121656,0.6093537414965984,121.47448979591836
0.75,10,"(28, 28)",1.7242441206241075,0.00017782794100389227,exponential,4,montecarlo,local,0.0005102040816326526,0.021367746521808086,0.6093537414965984,117.37244897959184
0.75,10,"(28, 28)",1.7242441206241075,0.00017782794100389227,classic,4,montecarlo,local,-0.0125,0.03881325364990841,0.6093537414965984,121.81122448979592
0.75,10,"(28, 28)",1.7242441206241075,0.00017782794100389227,logarithmic,4,montecarlo,local,0.00510204081632653,0.02886150127292031,0.6093537414965984,119.43877551020408
0.75,10,"(28, 28)",1.7242441206241075,0.00031622776601683794,exponential,4,montecarlo,local,-0.011734693877551019,0.04059570476435225,0.6093537414965984,117.64285714285714
0.75,10,"(28, 28)",1.7242441206241075,0.00031622776601683794,classic,4,montecarlo,local,-0.018367346938775512,0.024195725921182402,0.6093537414965984,118.13775510204081
0.75,10,"(28, 28)",1.7242441206241075,0.00031622776601683794,logarithmic,4,montecarlo,local,0.0030612244897959178,0.024383271725201064,0.6093537414965984,120.62755102040816
0.75,10,"(28, 28)",1.7242441206241075,0.0005623413251903491,exponential,4,montecarlo,local,0.0002551020408163261,0.05252191089946599,0.6093537414965984,116.87244897959184
0.75,10,"(28, 28)",1.7242441206241075,0.0005623413251903491,classic,4,montecarlo,local,-0.004591836734693877,0.019687532022015036,0.6093537414965984,119.28061224489795
0.75,10,"(28, 28)",1.7242441206241075,0.0005623413251903491,logarithmic,4,montecarlo,local,0.014030612244897961,0.04004777056878692,0.6093537414965984,121.12244897959184
0.75,10,"(28, 28)",1.7242441206241075,0.001,exponential,4,montecarlo,local,-0.00433673469387755,0.04936142091808198,0.6093537414965984,118.97959183673468
0.75,10,"(28, 28)",1.7242441206241075,0.001,classic,4,montecarlo,local,-0.001275510204081634,0.039359359808032006,0.6093537414965984,118.15306122448979
0.75,10,"(28, 28)",1.7242441206241075,0.001,logarithmic,4,montecarlo,local,-0.003061224489795916,0.041618394917414515,0.6093537414965984,120.49489795918367
0.75,10,"(28, 28)",1.7242441206241075,0.0017782794100389228,exponential,4,montecarlo,local,0.004591836734693877,0.04303292425297866,0.6093537414965984,118.85714285714285
0.75,10,"(28, 28)",1.7242441206241075,0.0017782794100389228,classic,4,montecarlo,local,-0.004336734693877549,0.04783486383643973,0.6093537414965984,119.55102040816327
0.75,10,"(28, 28)",1.7242441206241075,0.0017782794100389228,logarithmic,4,montecarlo,local,0.01096938775510204,0.026998667574755643,0.6093537414965984,118.62244897959184
0.75,10,"(28, 28)",1.7242441206241075,0.0031622776601683794,exponential,4,montecarlo,local,-0.0015306122448979589,0.04381818480323242,0.6093537414965984,120.4438775510204
0.75,10,"(28, 28)",1.7242441206241075,0.0031622776601683794,classic,4,montecarlo,local,-0.01020408163265306,0.05213077458957062,0.6093537414965984,119.8469387755102
0.75,10,"(28, 28)",1.7242441206241075,0.0031622776601683794,logarithmic,4,montecarlo,local,0.015051020408163265,0.029540111372928696,0.6093537414965984,120.77551020408163
0.75,10,"(28, 28)",1.7242441206241075,0.005623413251903491,exponential,4,montecarlo,local,-0.007908163265306124,0.05148323241106641,0.6093537414965984,116.76020408163265
0.75,10,"(28, 28)",1.7242441206241075,0.005623413251903491,classic,4,montecarlo,local,0.009693877551020408,0.030565440409694205,0.6093537414965984,118.86734693877551
0.75,10,"(28, 28)",1.7242441206241075,0.005623413251903491,logarithmic,4,montecarlo,local,-0.002806122448979592,0.03942874176031151,0.6093537414965984,118.74489795918367
0.75,10,"(28, 28)",1.7242441206241075,0.01,exponential,4,montecarlo,local,-0.006377551020408166,0.04297920542687317,0.6093537414965984,118.0765306122449
0.75,10,"(28, 28)",1.7242441206241075,0.01,classic,4,montecarlo,local,0.0163265306122449,0.039176232286637684,0.6093537414965984,118.02551020408163
0.75,10,"(28, 28)",1.7242441206241075,0.01,logarithmic,4,montecarlo,local,-0.05178571428571429,0.029398780882338698,0.6093537414965984,119.28571428571428
0.75,10,"(28, 28)",1.7242441206241075,0.01778279410038923,exponential,4,montecarlo,local,0.02346938775510205,0.30899965898763915,0.6093537414965984,73.20918367346938
0.75,10,"(28, 28)",1.7242441206241075,0.01778279410038923,classic,4,montecarlo,local,-0.00510204081632653,0.034263537531389415,0.6093537414965984,116.05612244897958
0.75,10,"(28, 28)",1.7242441206241075,0.01778279410038923,logarithmic,4,montecarlo,local,-0.005357142857142857,0.030727885320609865,0.6093537414965984,118.65306122448979
0.75,10,"(28, 28)",1.7242441206241075,0.03162277660168379,exponential,4,montecarlo,local,-0.08035714285714284,0.4990727684173522,0.6093537414965984,-7.188775510204081
0.75,10,"(28, 28)",1.7242441206241075,0.03162277660168379,classic,4,montecarlo,local,-0.047704081632653064,0.07529659872857225,0.6093537414965984,99.26530612244898
0.75,10,"(28, 28)",1.7242441206241075,0.03162277660168379,logarithmic,4,montecarlo,local,-0.0010204081632653058,0.023552426301191413,0.6093537414965984,119.45918367346938
0.75,10,"(28, 28)",1.7242441206241075,0.05623413251903491,exponential,4,montecarlo,local,-0.05586734693877552,0.2486831467471241,0.6093537414965984,-10.352040816326536
0.75,10,"(28, 28)",1.7242441206241075,0.05623413251903491,classic,4,montecarlo,local,0.15306122448979592,0.35394891060756667,0.6093537414965984,34.01020408163265
0.75,10,"(28, 28)",1.7242441206241075,0.05623413251903491,logarithmic,4,montecarlo,local,-0.005357142857142858,0.05103889971023885,0.6093537414965984,115.41326530612244
0.75,10,"(28, 28)",1.7242441206241075,0.1,exponential,4,montecarlo,local,0.013010204081632665,0.44989246540125893,0.6093537414965984,-9.448979591836718
0.75,10,"(28, 28)",1.7242441206241075,0.1,classic,4,montecarlo,local,0.15331632653061225,0.4238310632786567,0.6093537414965984,3.5561224489795933
0.75,10,"(28, 28)",1.7242441206241075,0.1,logarithmic,4,montecarlo,local,-0.01913265306122449,0.0627286529629053,0.6093537414965984,118.47959183673468
0.75,10,"(28, 28)",2.458796034201474,1e-07,exponential,4,montecarlo,local,-0.005612244897959183,0.021730142284741686,0.6093537414965984,119.41326530612244
0.75,10,"(28, 28)",2.458796034201474,1e-07,classic,4,montecarlo,local,-0.008673469387755102,0.027949685560821096,0.6093537414965984,118.96938775510203
0.75,10,"(28, 28)",2.458796034201474,1e-07,logarithmic,4,montecarlo,local,0.005102040816326531,0.04627131925310474,0.6093537414965984,121.65306122448979
0.75,10,"(28, 28)",2.458796034201474,1.7782794100389227e-07,exponential,4,montecarlo,local,-0.013520408163265307,0.03882331237165206,0.6093537414965984,121.65816326530611
0.75,10,"(28, 28)",2.458796034201474,1.7782794100389227e-07,classic,4,montecarlo,local,0.021938775510204084,0.03867468093519842,0.6093537414965984,120.13265306122449
0.75,10,"(28, 28)",2.458796034201474,1.7782794100389227e-07,logarithmic,4,montecarlo,local,0.016326530612244896,0.040515472849166984,0.6093537414965984,121.26020408163265
0.75,10,"(28, 28)",2.458796034201474,3.162277660168379e-07,exponential,4,montecarlo,local,0.0012755102040816323,0.021198043276063498,0.6093537414965984,119.60204081632652
0.75,10,"(28, 28)",2.458796034201474,3.162277660168379e-07,classic,4,montecarlo,local,-0.0022959183673469407,0.03187142438969542,0.6093537414965984,117.42857142857142
0.75,10,"(28, 28)",2.458796034201474,3.162277660168379e-07,logarithmic,4,montecarlo,local,0.010714285714285714,0.026774779108983522,0.6093537414965984,119.63775510204081
0.75,10,"(28, 28)",2.458796034201474,5.62341325190349e-07,exponential,4,montecarlo,local,-0.010969387755102042,0.02685365533153211,0.6093537414965984,119.55102040816325
0.75,10,"(28, 28)",2.458796034201474,5.62341325190349e-07,classic,4,montecarlo,local,-0.023214285714285715,0.02294358880795653,0.6093537414965984,118.95408163265306
0.75,10,"(28, 28)",2.458796034201474,5.62341325190349e-07,logarithmic,4,montecarlo,local,0.0020408163265306103,0.0305654404096942,0.6093537414965984,119.61224489795917
